dataset,method,score_W1_train,score_W1_test,R2_real_mean,R2_fake_mean,R2_both_mean,f1_real_mean,f1_fake_mean,f1_both_mean,coverage_train,coverage_test,percent_bias,coverage_rate,AW,f1_class,time_taken,density_shape,density_trend,density_overall,mle,c2st,R2_real_lin,R2_fake_lin,R2_both_lin,f1_real_lin,f1_fake_lin,f1_both_lin,R2_real_linboost,R2_fake_linboost,R2_both_linboost,f1_real_linboost,f1_fake_linboost,f1_both_linboost,R2_real_tree,R2_fake_tree,R2_both_tree,f1_real_tree,f1_fake_tree,f1_both_tree,R2_real_treeboost,R2_fake_treeboost,R2_both_treeboost,f1_real_treeboost,f1_fake_treeboost,f1_both_treeboost
parkinsons,forest_diffusion n_t=50 n_t_sampling=50 model=xgboost diffusion=flow duplicate_K=100 ycond=True depth=7 n_trees=100 eta=0.3 ,1.1536979665177785,1.665759026433161,0.0,0.0,0.0,0.8379705054530294,0.7796846017326122,0.8366545990880132,0.844551282051282,0.9487179487179487,0.0,0.0,0.0,"[0.37107203587654425, 0.36184412629564117, 0.36170971568460647, 0.369354475513359]",733.4979791641235,0.9280239687848383,0.9582690229963619,0.9431464958906001,0.9284482758620691,1.0,0.0,0.0,0.0,0.7564674397859054,0.746113618686214,0.7422975542304036,0.0,0.0,0.0,0.8655172413793104,0.7703813644768456,0.8421844819796156,0.0,0.0,0.0,0.8584855627696066,0.7705776503083595,0.8661701922825673,0.0,0.0,0.0,0.8714117778772952,0.8316657734590305,0.8959661678594666
parkinsons,forest_diffusion n_t=50 n_t_sampling=50 model=xgboost diffusion=vp duplicate_K=100 ycond=True depth=7 n_trees=100 eta=0.3 ,1.2703337844550324,1.7246628520486869,0.0,0.0,0.0,0.8379705054530294,0.7733712711899584,0.8446310672703268,0.7227564102564102,0.8910256410256411,0.0,0.0,0.0,"[0.3878328906977395, 0.3697994066859773, 0.3673157314134758, 0.3799086458344774]",747.1488860845566,0.9103957636566331,0.9553587649587699,0.9328772643077016,0.8987068965517241,0.9845290927021696,0.0,0.0,0.0,0.7564674397859054,0.7136676843011732,0.7259085213032581,0.0,0.0,0.0,0.8655172413793104,0.7864910303227385,0.856428870712992,0.0,0.0,0.0,0.8584855627696066,0.8020366253979017,0.8814408873098389,0.0,0.0,0.0,0.8714117778772952,0.7912897447380207,0.9147459897552179
climate_model_crashes,forest_diffusion n_t=50 n_t_sampling=50 model=xgboost diffusion=mixed-flow duplicate_K=100 ycond=False depth=7 n_trees=100 eta=0.3 ,2.9110656796485945,3.742803816324651,0.0,0.0,0.0,0.7759629390720248,0.7849616254880329,0.8085724185514869,0.9762731481481481,0.949074074074074,0.0,0.0,0.0,"[0.3899888167999837, 0.40144692848032504, 0.4025638049189997, 0.3897481949763245]",490.28847348690033,0.9371345029239768,0.9033564814814814,0.9202454922027292,0.9528619528619529,1.0,0.0,0.0,0.0,0.8567408781694495,0.8394323889169251,0.8727628164667929,0.0,0.0,0.0,0.8189391812001183,0.8364764877121276,0.7986690185919791,0.0,0.0,0.0,0.529421696918531,0.6540742771765801,0.744429562013108,0.0,0.0,0.0,0.8987500000000002,0.8098633481464992,0.8184282771340674
concrete_compression,forest_diffusion n_t=50 n_t_sampling=50 model=xgboost diffusion=mixed-flow duplicate_K=100 ycond=False depth=7 n_trees=100 eta=0.3 ,0.31774896685215215,0.553159026033184,0.7957152121049891,0.7407730965331135,0.789549329096169,0.0,0.0,0.0,0.7354368932038834,0.866504854368932,123.396721115923,0.19444444444444442,10.795212162072843,"[0.393598259537478, 0.40567787888191786, 0.4095962050851206, 0.40269306931976945]",130.39739429950714,0.8839333872707659,0.9980424056972707,0.9409878964840183,0.20981592684984207,0.9820287547002876,0.5789298780557144,0.5803639833530022,0.5830523435106364,0.0,0.0,0.0,0.7732672566545382,0.7344255174619891,0.7595309002545217,0.0,0.0,0.0,0.9102157526796986,0.8329888076478095,0.90141481041322,0.0,0.0,0.0,0.9204479610300054,0.8153140776696535,0.9141992622062981,0.0,0.0,0.0
yacht_hydrodynamics,forest_diffusion n_t=50 n_t_sampling=50 model=xgboost diffusion=mixed-flow duplicate_K=100 ycond=False depth=7 n_trees=100 eta=0.3 ,0.23840533116059154,0.5261821026302778,0.8912643411747886,0.8888245225804223,0.8923017557827105,0.0,0.0,0.0,0.8770325203252033,0.9193548387096774,251.59792710054126,0.6071428571428571,44.99651982106461,"[0.4506967527141898, 0.43684698690607154, 0.4465230740009114, 0.4443658805707461]",37.98221492767334,0.8463995354239257,0.9887920478380958,0.9175957916310107,0.08464775048196316,0.9889698592107873,0.5838914843324754,0.5816628650375929,0.5887845125054256,0.0,0.0,0.0,0.9888088603117766,0.988917022218416,0.9885919821929978,0.0,0.0,0.0,0.996568140646587,0.9943860394458683,0.996070307175942,0.0,0.0,0.0,0.9957888794083157,0.9903321636198119,0.9957602212564769,0.0,0.0,0.0
airfoil_self_noise,forest_diffusion n_t=50 n_t_sampling=50 model=xgboost diffusion=mixed-flow duplicate_K=100 ycond=False depth=7 n_trees=100 eta=0.3 ,0.12763981523811463,0.25936196205085604,0.7603424202021416,0.7084513763172386,0.7567888984751403,0.0,0.0,0.0,0.8483777038269551,0.9476744186046512,5.144393394625514,0.7916666666666666,12.424579130490496,"[0.45289926063145036, 0.4470942867965715, 0.44369242460490355, 0.44921309786027586]",84.99271941184998,0.9101150859678314,0.9963225940235795,0.9532188399957056,0.03222347563132644,0.985547990995081,0.5075187342291054,0.5060686483717438,0.507745758327083,0.0,0.0,0.0,0.6501427068412444,0.6480466156596507,0.64777188956917,0.0,0.0,0.0,0.9349927485810563,0.8406361325619321,0.9340237367715347,0.0,0.0,0.0,0.9487154911571605,0.8390541086756278,0.9376142092327735,0.0,0.0,0.0
climate_model_crashes,forest_diffusion n_t=50 n_t_sampling=50 model=xgboost diffusion=flow duplicate_K=100 ycond=True depth=7 n_trees=100 eta=0.3 ,2.838159903989354,3.6959210708611625,0.0,0.0,0.0,0.7759629390720248,0.7300404016371241,0.779642545692641,0.984375,0.9791666666666667,0.0,0.0,0.0,"[0.40771026340411604, 0.394798925390299, 0.39881223390272, 0.3798896480282169]",458.2225925922394,0.9312560916179339,0.8857060185185186,0.9084810550682261,0.9548260381593715,1.0,0.0,0.0,0.0,0.8567408781694495,0.8599247774603678,0.875921922943029,0.0,0.0,0.0,0.8189391812001183,0.7145706117734689,0.7833557466966103,0.0,0.0,0.0,0.529421696918531,0.6039934879964272,0.6380311483328059,0.0,0.0,0.0,0.8987500000000002,0.7416727293182329,0.8212613647981186
climate_model_crashes,forest_diffusion n_t=50 n_t_sampling=50 model=xgboost diffusion=vp duplicate_K=100 ycond=True depth=7 n_trees=100 eta=0.3 ,2.8774533176535337,3.6825448824328926,0.0,0.0,0.0,0.7759629390720248,0.815445211112128,0.8165249282762487,0.9780092592592593,0.9745370370370371,0.0,0.0,0.0,"[0.4042030668616231, 0.3885184329854064, 0.3943847542397039, 0.38496560481711206]",487.785285115242,0.9205653021442496,0.8706597222222221,0.8956125121832359,0.9739057239057238,0.9995016718106996,0.0,0.0,0.0,0.8567408781694495,0.8212626062981965,0.8559326504824768,0.0,0.0,0.0,0.8189391812001183,0.85639739571841,0.8338233627516438,0.0,0.0,0.0,0.529421696918531,0.7471821252071488,0.6944686998708737,0.0,0.0,0.0,0.8987500000000002,0.8369387172247569,0.8818750000000002
concrete_compression,forest_diffusion n_t=50 n_t_sampling=50 model=xgboost diffusion=flow duplicate_K=100 ycond=True depth=7 n_trees=100 eta=0.3 ,0.3207942378213282,0.5511503627500136,0.7957152121049891,0.7459602608936853,0.7875431866003972,0.0,0.0,0.0,0.7138956310679612,0.8701456310679611,102.43812506987797,0.2222222222222222,11.921229201013194,"[0.41563203448120417, 0.4182194653669677, 0.40303835193503745, 0.4048727136654274]",116.89307761192322,0.879685814455232,0.9842037272470465,0.9319447708511394,0.2161773033440113,0.997863602179727,0.5789298780557144,0.5698630829119999,0.578199118031293,0.0,0.0,0.0,0.7732672566545382,0.743029223877515,0.7650529153120099,0.0,0.0,0.0,0.9102157526796986,0.8359144057476235,0.8999746768734638,0.0,0.0,0.0,0.9204479610300054,0.8350343310376027,0.9069460361848224,0.0,0.0,0.0
yacht_hydrodynamics,forest_diffusion n_t=50 n_t_sampling=50 model=xgboost diffusion=flow duplicate_K=100 ycond=True depth=7 n_trees=100 eta=0.3 ,0.2659373187458284,0.5474777754276725,0.8912643411747886,0.8925568778062578,0.8947427460936948,0.0,0.0,0.0,0.8048780487804879,0.9475806451612903,120.02443725903572,0.8928571428571428,43.41497636072715,"[0.4556461413389654, 0.4558330417425653, 0.4505882452243322, 0.4551280605967586]",42.99317467212677,0.8443670150987225,0.9881013835947925,0.9162341993467575,0.09013761766254902,0.9897630378742811,0.5838914843324754,0.6013571561938647,0.5969505534684652,0.0,0.0,0.0,0.9888088603117766,0.9882899605771,0.9901518900274764,0.0,0.0,0.0,0.996568140646587,0.9931458930996128,0.9960030260513677,0.0,0.0,0.0,0.9957888794083157,0.9874345013544541,0.9958655148274697,0.0,0.0,0.0
